Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
1,"A Einstein","On special and general relativity theory. 24",2009,"","inis.iaea.org","http://inis.iaea.org/search/search.aspx?orig_q=RN:40070342","http://scholar.google.com/scholar?cites=7254603613800696355&as_sdt=5,33&sciodt=0,33&hl=en&num=20",314,"2014-11-21",""
3,"A Einstein","Scientific Works, v. 1-4",1965,"… on the Theory of Relativity (transl.). Moscow, Nauka","","","http://scholar.google.com/scholar?cites=181871598048906443&as_sdt=5,33&sciodt=0,33&hl=en&num=20",315,"2014-11-21","CITATION"
3,"A Einstein, HA Lorentz, H Weyl","Minkowski",1952,"The principle of relativity","","","http://scholar.google.com/scholar?cites=2732060160588897053&as_sdt=5,33&sciodt=0,33&hl=en&num=20",316,"2014-11-21","CITATION"
3,"A Einstein","The Space and the Time in Pre-relativistic Physics",1955,"The Meaning of Relativity","","","http://scholar.google.com/scholar?cites=5126093091096150892&as_sdt=5,33&sciodt=0,33&hl=en&num=20",317,"2014-11-21","CITATION"
3,"L Einstein","Minkowski, and Weyl",1923,"The Principle of Relativity","","","http://scholar.google.com/scholar?cites=3242693522573420012&as_sdt=5,33&sciodt=0,33&hl=en&num=20",318,"2014-11-21","CITATION"
3,"A Einstein","Collected Scientific Papers in Four Volumes",1965,"Papers on Relativity Theory","","","http://scholar.google.com/scholar?cites=7833999878850628926&as_sdt=5,33&sciodt=0,33&hl=en&num=20",319,"2014-11-21","CITATION"
3,"A Einstein, JW Johnson","1956",1922,"The meaning of relativity","","","http://scholar.google.com/scholar?cites=6588773462698961448&as_sdt=5,33&sciodt=0,33&hl=en&num=20",320,"2014-11-21","CITATION"
3,"A Einstein, HA Lorentz, H Minkowski, H Weyl","1952",1905,"The Principle of Relativity","","","http://scholar.google.com/scholar?cites=6466983805298965678&as_sdt=5,33&sciodt=0,33&hl=en&num=20",321,"2014-11-21","CITATION"
3,"G Keaton, M Frayn, A Einstein","What is Time",2008,"The FQXI Essay Contest” The Nature of …","fqxi.org","","http://scholar.google.com/scholar?cites=1297431411831271913&as_sdt=5,33&sciodt=0,33&hl=en&num=20",322,"2014-11-21","PDF"
27,"A Einstein","… des Fundamentes der allgemeinen Relativitätstheorie.(English Title: Concerning an obvious addition to the fundamentals of the general theory of relativity …",1921,"… Akademie der Wissenschaften (Berlin), Seite 261- …","adsabs.harvard.edu","","http://scholar.google.com/scholar?cites=16195754388319061185&as_sdt=5,33&sciodt=0,33&hl=en&num=20",323,"2014-11-21","CITATION"
1,"A Einstein","Special Theory of Relativity), or:(1916) General Theory of Relativity (translation 1920)",1905,"Relativity: The Special and General Theory","","","http://scholar.google.com/scholar?cites=11577790521517493478&as_sdt=5,33&sciodt=0,33&hl=en&num=20",324,"2014-11-21","CITATION"
1,"A Einstein","The Theory of Special Relativity",1922,"The Meaning of Relativity","Springer","http://link.springer.com/chapter/10.1007/978-94-011-6022-3_2","http://scholar.google.com/scholar?cites=8290107703920456216&as_sdt=5,33&sciodt=0,33&hl=en&num=20",325,"2014-11-21",""
1,"A Einstein, GB Jeffery, W Perrett","Sidelights on Relativity: I. Ether and Relativity. II. Geometry and Experience",1922,"","Methuen","","http://scholar.google.com/scholar?cites=5522881439157706090&as_sdt=5,33&sciodt=0,33&hl=en&num=20",326,"2014-11-21","CITATION"
7,"A Einstein, ER Cohen","The Meaning of Relativity",2009,"Physics Today","scitation.aip.org","","http://scholar.google.com/scholar?cites=16974013357865039051&as_sdt=5,33&sciodt=0,33&hl=en&num=20",327,"2014-11-21","CITATION"
1,"A ert Einstein","2. The Principle of Relativity",2004,"","astro.rug.nl","","http://scholar.google.com/scholar?cites=6640729895404898830&as_sdt=5,33&sciodt=0,33&hl=en&num=20",328,"2014-11-21","PDF"
1,"A Einstein","The Foundation of the Generalised Theory of Relativity",1916,"… of the Generalised Theory of Relativity 22","upload.wikimedia.org","","http://scholar.google.com/scholar?cites=10181864712941716750&as_sdt=5,33&sciodt=0,33&hl=en&num=20",329,"2014-11-21","PDF"
1,"A Einstein","The Meaning of Relativity: Including the Relativistic Theory of the Non-Symmetric Field (Princeton Science Library) reprinted 2013",2013,"","","","http://scholar.google.com/scholar?cites=568350424476726895&as_sdt=5,33&sciodt=0,33&hl=en&num=20",330,"2014-11-21","CITATION"
1,"A Einstein","Cosmological Considerations on the General Theory of Relativity, Sitzungs. d",1917,"Preuss. Akad. d. Wissen","","","http://scholar.google.com/scholar?cites=5020392073809119555&as_sdt=5,33&sciodt=0,33&hl=en&num=20",331,"2014-11-21","CITATION"
1,"A Einstein, A Kleiner, R Lämmel, E Meissner, F Müller…","“Discussion” following lecture version of “The Theory of Relativity”",1911,"Anna Beck (trans.), The …","","","http://scholar.google.com/scholar?cites=11251332606712827066&as_sdt=5,33&sciodt=0,33&hl=en&num=20",332,"2014-11-21","CITATION"
1,"A Einstein, L Infeld","THE EVOLUTION OF PHYSICS: THE GROWTH OF IDEAS FROM THE EARLY CON CEPTS TO RELATIVITY AND QUANTA.",1938,"","Cambridge University Press","","http://scholar.google.com/scholar?cites=5585868163235511691&as_sdt=5,33&sciodt=0,33&hl=en&num=20",333,"2014-11-21","CITATION"
1,"A Einstein","The Space-Time Continuum of the General Theory of Relativity is Not a Euclidean Continuum",1954,"Ideas and Opinions","","","http://scholar.google.com/scholar?cites=6529439308867120311&as_sdt=5,33&sciodt=0,33&hl=en&num=20",334,"2014-11-21","CITATION"
1,"A Einstein","Relativity: A Clear Erplanation that Anyone Can Understand",1916,"","Crown","","http://scholar.google.com/scholar?cites=3685388025069727699&as_sdt=5,33&sciodt=0,33&hl=en&num=20",335,"2014-11-21","CITATION"
1,"CRA Einstein","the theory of relativity.–Hauppauge, NY",1987,"","Barron's Educational Series, Inc","","http://scholar.google.com/scholar?cites=16276914676962647399&as_sdt=5,33&sciodt=0,33&hl=en&num=20",336,"2014-11-21","CITATION"
1,"E Albert","Relativity. New York: Crown, 1961. Ferns Timothy",0,"Coming of Age in the Milky Way","","","http://scholar.google.com/scholar?cites=17339847195147775433&as_sdt=5,33&sciodt=0,33&hl=en&num=20",337,"2014-11-21","CITATION"
3,"A Einstein","letter of January 3rd 1916 in Albert Einstein and Michele Besso Correspondence 1903-1955, ed. P. Speziali (Hermann, Paris, 1972)",0,"Relativity and the Problem of Space","","","http://scholar.google.com/scholar?cites=16461212299296422768&as_sdt=5,33&sciodt=0,33&hl=en&num=20",338,"2014-11-21","CITATION"
3,"A EINSTEIN","SPACE TIME, an article in the 1926/27 (13th) edition of the Encyclopaedia Britannica",1879,"Also, RELATIVITY, in the same edition","","","http://scholar.google.com/scholar?cites=3463174287298245233&as_sdt=5,33&sciodt=0,33&hl=en&num=20",339,"2014-11-21","CITATION"
3,"A Einstein","Collected Scientific Papers in Four Volumes. Vol. 1",1905,"Papers on Relativity Theory for Years","","","http://scholar.google.com/scholar?cites=10859730205150169854&as_sdt=5,33&sciodt=0,33&hl=en&num=20",340,"2014-11-21","CITATION"
28,"A Einstein, V Bargmann","Bivector fields",1944,"Annals of mathematics","JSTOR","http://www.jstor.org/stable/1969073","http://scholar.google.com/scholar?cites=4710534040669955024&as_sdt=5,33&sciodt=0,33&hl=en&num=20",341,"2014-11-21",""
2,"A Einstein, HA Lorentz, H Wey","H. Minkowski with a note by A. Sommerfeld",1923,"The Principle of Relativity","","","http://scholar.google.com/scholar?cites=8036732694255962147&as_sdt=5,33&sciodt=0,33&hl=en&num=20",342,"2014-11-21","CITATION"
2,"HA Lorentz, A Einstein","MINKOWSKI, H & WEYL, H",0,"The principle of relativity","","","http://scholar.google.com/scholar?cites=10910043843292098565&as_sdt=5,33&sciodt=0,33&hl=en&num=20",343,"2014-11-21","CITATION"
2,"HA Lorentz, A Einstein","Minkowski, editors",0,"The Principle of Relativity","","","http://scholar.google.com/scholar?cites=623481239860410625&as_sdt=5,33&sciodt=0,33&hl=en&num=20",344,"2014-11-21","CITATION"
2,"HA Lorentz, A Einstein, H Minkowski, H Weyl","with notes by A. Sommerfeld",1952,"The Principle of Relativity","","","http://scholar.google.com/scholar?cites=1258681912316403709&as_sdt=5,33&sciodt=0,33&hl=en&num=20",345,"2014-11-21","CITATION"
2,"A Einstein","Appendix to the second edition. On the"" cosmologic problem""",0,"The Meaning of Relativity","","","http://scholar.google.com/scholar?cites=9480847508712457483&as_sdt=5,33&sciodt=0,33&hl=en&num=20",346,"2014-11-21","CITATION"
2,"A Einstein","83, 100; and anti-Semitism 287;'The Electrodynamics of Moving Bodies' 16",0,"General Theory of Relativity","","","http://scholar.google.com/scholar?cites=11618651834848986764&as_sdt=5,33&sciodt=0,33&hl=en&num=20",347,"2014-11-21","CITATION"
1,"A Einstein, SW Hawking","The essential Einstein: his greatest works",2008,"","Penguin","","http://scholar.google.com/scholar?cites=3959039318584965045&as_sdt=5,33&sciodt=0,33&hl=en&num=20",348,"2014-11-21","CITATION"
2,"A Einstein","w: Einstein, A., Lorentz, HA, W ey 1, HA, M inkowski, H",1923,"… papers on the special and generał theory of relativity","","","http://scholar.google.com/scholar?cites=8870994277125691953&as_sdt=5,33&sciodt=0,33&hl=en&num=20",349,"2014-11-21","CITATION"
2,"A Einstein","Geometry and experience (GB &. P. Jeffery, W., Trans.)",1922,"A. Einstein, Sidelights on relativity","","","http://scholar.google.com/scholar?cites=7432046287478595646&as_sdt=5,33&sciodt=0,33&hl=en&num=20",350,"2014-11-21","CITATION"
2,"A Einstein","Does the Inertia 0f a Body DO pend Upon Its Energy Cxment2 1 005 18",1923,"The Principle of Relativity Dover","","","http://scholar.google.com/scholar?cites=4799181734242807982&as_sdt=5,33&sciodt=0,33&hl=en&num=20",351,"2014-11-21","CITATION"
1,"R Mossbauer, A Einstein, RV Pound, GA Rebka","Mossbauer Effect",1958,"Z. Physik","","","http://scholar.google.com/scholar?cites=8418921087017938765&as_sdt=5,33&sciodt=0,33&hl=en&num=20",352,"2014-11-21","CITATION"
2,"A Einstein","On the electrodynamics of moving media",1935,"Principles of Relativity [Russian translation], Leningrad","","","http://scholar.google.com/scholar?cites=11991463452807762688&as_sdt=5,33&sciodt=0,33&hl=en&num=20",353,"2014-11-21","CITATION"
2,"A Einstein","Minkowski's Four Dimensional Space",0,"Relativity: The Special and General Theory","","","http://scholar.google.com/scholar?cites=16544690728423292254&as_sdt=5,33&sciodt=0,33&hl=en&num=20",354,"2014-11-21","CITATION"
2,"A Einstein","Sitzungsber. Preuss. Akad. Wiss. 1917",0,"translated in: The Principle of Relativity, edited by HA …","","","http://scholar.google.com/scholar?cites=11373258740434506575&as_sdt=5,33&sciodt=0,33&hl=en&num=20",355,"2014-11-21","CITATION"
2,"A Einstein","2001",1920,"Relativity, The Special and General Theory","","","http://scholar.google.com/scholar?cites=6895510109076975169&as_sdt=5,33&sciodt=0,33&hl=en&num=20",356,"2014-11-21","CITATION"
2,"A Einstein","Aether und Relativitatstheorie', trans. W. Perret and G Jeffrey",1922,"Side Lights on Relativity. London: Methuen","","","http://scholar.google.com/scholar?cites=8054203796798429796&as_sdt=5,33&sciodt=0,33&hl=en&num=20",357,"2014-11-21","CITATION"
2,"W by Einstein","Translated by Hao Li",1979,"Significance of Relativity. Beijing: Science Press","","","http://scholar.google.com/scholar?cites=11576790078865845636&as_sdt=5,33&sciodt=0,33&hl=en&num=20",358,"2014-11-21","CITATION"
2,"E Lorentz","Minkowski and Weyl",1952,"Principle of Relativity, Dover books","","","http://scholar.google.com/scholar?cites=16048826032433189907&as_sdt=5,33&sciodt=0,33&hl=en&num=20",359,"2014-11-21","CITATION"
2,"A Einstein","Peter L. Galison & D. Graham Burnett Einstein, Poincaré & modernity: a conversation",2003,"Dædalus","physicists.org","","http://scholar.google.com/scholar?cites=14815087853166181923&as_sdt=5,33&sciodt=0,33&hl=en&num=20",360,"2014-11-21","PDF"
2,"A Einstein","Generalization of Theory of Gravitation",1953,"The Meaning of Relativity, fourth edition. Princeton","","","http://scholar.google.com/scholar?cites=4826980777278318432&as_sdt=5,33&sciodt=0,33&hl=en&num=20",361,"2014-11-21","CITATION"
2,"A Einstein","On the Idea of Time in Physics",0,"Relativity: The Special and the General Theory","","","http://scholar.google.com/scholar?cites=13253184981295998899&as_sdt=5,33&sciodt=0,33&hl=en&num=20",362,"2014-11-21","CITATION"
2,"KAA Einstein","the photon concept, edited by M",0,"… F. de Finis, RELATIVITY, QUANTA, AND COSMOLOGY …","","","http://scholar.google.com/scholar?cites=1466566948484283890&as_sdt=5,33&sciodt=0,33&hl=en&num=20",363,"2014-11-21","CITATION"
2,"AE HA, H Lorentz","Minkowski H",0,"Wey1. Th e Prinei. pie of Relativity [M J. Dover, 1923D","","","http://scholar.google.com/scholar?cites=5400391605122885879&as_sdt=5,33&sciodt=0,33&hl=en&num=20",364,"2014-11-21","CITATION"
1,"A Einstein","Appendix for the Second Edition",1945,"The Meaning of Relativity","","","http://scholar.google.com/scholar?cites=16040196971351609843&as_sdt=5,33&sciodt=0,33&hl=en&num=20",365,"2014-11-21","CITATION"
1,"A EINSTEIN","On the Effect of Gravitation on the Propagation of Light",1973,"General Theory of Relativity: The Commonwealth …","books.google.com","http://books.google.com/books?hl=en&lr=&id=5Z83BQAAQBAJ&oi=fnd&pg=PA129&dq=einstein+relativity&ots=FdrdSrGXvs&sig=lulX9jVoJh8koENjaYsh069Vkps","http://scholar.google.com/scholar?cites=4310229900364033080&as_sdt=5,33&sciodt=0,33&hl=en&num=20",366,"2014-11-21",""
1,"A Einstein","Source text 1913: On the Present State of the Problem of Gravitation",2007,"The Genesis of General Relativity","adsabs.harvard.edu","http://adsabs.harvard.edu/abs/2007ggr..conf..543E","http://scholar.google.com/scholar?cites=6530180789142929117&as_sdt=5,33&sciodt=0,33&hl=en&num=20",367,"2014-11-21",""
2,"UE Geometry","Nature (Lon.) 157 (1946): 842. 215. Roseveare, Mercury's Perihelion, 166. 216. Hsin-Pei Soh",1946,"Relativity Transformations Connecting Two Systems in","","","http://scholar.google.com/scholar?cites=15026853425280175613&as_sdt=5,33&sciodt=0,33&hl=en&num=20",368,"2014-11-21","CITATION"
0,"A Einstein","Selections from the Principle of Relativity",2004,"","books.google.com","","",369,"2014-11-21","BOOK"
0,"HE Discovered","The Annus Mirabilis: How Einstein Discovered Relativity",2002,"Einstein, Picasso: space, time and the beauty …","books.google.com","http://books.google.com/books?hl=en&lr=&id=VEPaSUitrDkC&oi=fnd&pg=PA179&dq=einstein+relativity&ots=XMsSec4OgY&sig=oFYdzWRW7J2i4I6Ugcl1BOp5PSI","",370,"2014-11-21",""
0,"HA LORENTZ, A EINSTEIN, H MINKOWSKI, H WEYL","TRANSLATION: THE PRINCIPLE OF RELATIVITY",1923,"","DOVER PUBLICATIONS, INC","","",371,"2014-11-21","CITATION"
0,"A Einstein","Relating to relativity",1940,"","","","",372,"2014-11-21","CITATION"
0,"A Einstein, H Minkowski","The Principle of Relativity: Original Papers by A. Einstein and H. Minkowski. Translated Into English by MN Saha and SN Bose; with a Historical Introd. by …",1920,"","University of Calcutta","","",373,"2014-11-21","CITATION"
0,"A Einstein, EP ADAMS, EG STRAUS","The Meaning of Relativity.[Translated by Edwin P. Adams. With an"" Appendix for the Second Edition,"" Translated by Ernst G. Straus.].",1945,"","Princeton University Press","","",374,"2014-11-21","CITATION"
0,"A Einstein","Considerations on electrodynamics, the ether, geometry and relativity",1972,"","osti.gov","","http://scholar.google.com/scholar?cluster=18321213411266293004&hl=en&num=20&as_sdt=0,33",375,"2014-11-21","CITATION"
0,"A Einstein, J Renn, M Schemmel","The Genesis of General Relativity: The Promise of Mathematics. Gravitation in the Twilight of Classical Physics",2007,"","Springer","","",376,"2014-11-21","CITATION"
0,"A EINSTEIN","RELATIVITY: THE SPECIAL AND GENERAL THEORY [Kartindo Classics]",0,"books.google.com","","","",377,"2014-11-21","BOOK"
0,"A Einstein","RBRVS 2.0: toward a special theory of resource-based relativity.",1995,"Connecticut medicine","europepmc.org","","http://scholar.google.com/scholar?cluster=1863271055380069941&hl=en&num=20&as_sdt=0,33",378,"2014-11-21","CITATION"
0,"FA Einstein","92 THE GENERAL THEORY OF RELATIVITY",1979,"Albert Einstein's theory of general relativity","Crown Pub","","",379,"2014-11-21","CITATION"
0,"A Einstein, RA Millikan","Dr. Albert Einstein and American Colleagues, 1931",1949,"Proceedings of the American Philosophical Society","JSTOR","http://www.jstor.org/stable/3143144","",380,"2014-11-21",""
0,"A EINSTEIN","PROBLEM OF RELATIVITY",1979,"SCIENTIA","VIA GUASTALLA 9, 20122 MILAN, …","","",381,"2014-11-21","CITATION"
0,"A Einstein, K Gödel, PAM Dirac","A New Refutation of the Classical Concept of Time in Quantum Relativity",0,"sese.sjtu.edu.cn","","http://sese.sjtu.edu.cn/upload_image/files/abstract-sample(1).docx","",382,"2014-11-21",""
