id,year,citations,versions,title
1309631839092556707,2012,39,9,Black holes  cosmological solutions  future singularities  and their thermodynamical properties in modified gravity theories
4482987782633561427,2012,40,9,Metric-Palatini gravity unifying local constraints and late-time cosmic acceleration
6693055416877942075,2007,1385,11,Introduction to modified gravity and gravitational alternative for dark energy
16181689304115265849,2005,325,9,Modified Gauss–Bonnet theory as gravitational alternative for dark energy
14115363736389926636,2005,324,10,Reconciling dark energy models with f (R) theories
14138426107733352789,2006,292,9,Dark energy in modified Gauss-Bonnet gravity: Late-time acceleration and the hierarchy problem
4225492149930309412,2005,265,6,One-loop f (R) gravity in de Sitter universe
3841779099930210325,2005,245,14,Consistent modified gravity: dark energy  acceleration and the absence of cosmic doomsday
4006877311376637428,2004,222,10,Accelerated cosmological models in Ricci squared gravity
9920101056699435840,2006,205,12,Cosmological constraints on f (R) gravity theories within the Palatini approach
14431228185084411586,2004,283,46, Quasi-Local Energy-Momentum and Angular Momentum in GR: A Review Article
5969992861398195590,1999,226,10,Pseudotensors and quasilocal energy-momentum
10680799629458992830,1999,218,9,Naked singularities and Seifert's conjecture
2195102076176116054,1996,100,9,Energy associated with charged dilaton black holes
12739613951895355543,1997,96,4,Einstein pseudotensor and total energy of the universe
10169831498197752342,2003,92,11,Energy distribution in 2d stringy black hole backgrounds
10693035357778448575,2003,88,10,Energy and Momentum Distributions of a (2+ 1)-dimensional black hole background
11146609075152689104,2000,87,11,Møller energy for the Kerr–Newman metric
7933477370792643146,2011,110,11,Large-scale structure in f (T) gravity
3711612764742770365,1996,272,9,Gravitational radiation from compact binary systems: Gravitational waveforms and energy loss to second post-Newtonian order
10762113624424160203,1995,245,9,Gravitational waves from inspiraling compact binaries: Parameter estimation using second-post-Newtonian waveforms
9281041632187098865,2004,244,12,Gravitational radiation from inspiralling compact binaries completed at the third post-Newtonian order
9377708346787898398,2003,1130,9,Modified gravity with negative and positive powers of curvature: Unification of inflation and cosmic acceleration
8592638108803959281,2004,362,25,The Casimir effect: Recent controversies and progress
7477654632383057591,2011,276,9,Towards a derivation of holographic entanglement entropy
17582955475884419777,2006,204,14,An introduction to noncommutative geometry
7325443777421068238,2007,178,15,Metric-affine f (R) theories of gravity
3947214383527614163,2004,143,0,Path integrals and quantum anomalies
7327544618001460574,2007,132,17,The generalized Abel-Plana formula with applications to Bessel functions and Casimir effect
16079195565081284682,2011,119,46,Entanglement entropy of black holes
7250238144491927793,2008,111,11,Entanglement entropy  conformal invariance and extrinsic geometry
5748810434053884988,2005,582,4,Handbook of pulsar astronomy
4867624544713105551,2006,185,14,tempo2  a new pulsar timing package–II. The timing model and precision estimates
2263694881189783599,2010,164,25,The black hole mass distribution in the Galaxy
7732126400119097972,2005,137,11,Constraining the equation of state with moment of inertia measurements
14437481283689753182,2002,129,12,Gravitomagnetic effects in the propagation of electromagnetic waves in variable gravitational fields of arbitrary-moving and spinning bodies
15832217943222816805,2004,127,14,Strong-field tests of gravity using pulsars and black holes
14385566492130847985,2008,108,5,Testing the General Relativistic
3767013258558681066,2009,97,6,The double pulsar system: a unique laboratory for gravity
7553866733767991626,2006,88,12,Neutron star kicks in isolated and binary pulsars: observational constraints and implications for kick mechanisms
12828965257497211655,1998,8605,8,Declining morbidity and mortality among patients with advanced human immunodeficiency virus infection
7865044319121311797,1996,2609,10,Prognosis in HIV-1 infection predicted by the quantity of virus in plasma
3439217356142435880,1997,1752,6,Treatment with indinavir  zidovudine  and lamivudine in adults with human immunodeficiency virus infection and prior antiretroviral therapy
6524279106634017341,1996,1533,2,Morbidity and Mortality Weekly Report: MMWR. Recommendations and reports
10680769402898340277,1999,1064,6,Efavirenz plus zidovudine and lamivudine  efavirenz plus indinavir  and indinavir plus zidovudine and lamivudine in the treatment of HIV-1 infection in adults
1455985816172658473,1999,868,5,Highly active antiretroviral therapy in a large urban clinic: risk factors for virologic failure and adverse drug reactions
1687293743744338787,1998,788,7,Improved survival among HIV-infected individuals following initiation of antiretroviral therapy
1979847636176158200,1997,731,6,Antiretroviral therapy for HIV infection in 1997: updated recommendations of the International AIDS Society—USA Panel
5832581108910400553,2001,716,11,Rates of disease progression by baseline CD4 cell count and viral load after initiating triple-drug therapy
9654332449709289677,1996,716,5,Treatment of human immunodeficiency virus infection with saquinavir  zidovudine  and zalcitabine
8182452416777362807,2012,6,2,Brans-Dicke theory and the Pioneer anomaly
10618720398602464344,2013,4,7,Rindler modified Schwarzschild geodesics
12925640701735873335,2013,4,6,Anomalous post-Newtonian terms and the secular increase of the astronomical unit
7300742399629681417,2012,263,9,The exact superconformal R-symmetry extremizes Z
10560147421973616040,2011,209,9,On renormalization group flows in four dimensions
1670683651249011398,2011,175,8,Towards the F-theorem:\ mathcal {N}= 2 field theories on the three-sphere
11057313009979293837,2012,152,7,Holographic Fermi surfaces and entanglement entropy
9058464383885506015,2010,145,11,Seeing a c-theorem with holography
4234886412431304438,2011,116,8,On holographic entanglement entropy and higher curvature gravity
3367700582951745169,2012,108,7,Renormalization group running of the entanglement entropy of a circle
11969338175904408395,2012,95,6,The constraints of conformal symmetry on RG flows
17763615735770485875,2011,169,15,Cooling neutron star in the Cassiopeia A supernova remnant: evidence for superfluidity in the core
17180629045807469913,2010,169,13,Further explorations of Skyrme-Hartree-Fock-Bogoliubov mass formulas. XII. Stiffness and stability of neutron-star matter
5325559618363258567,2009,150,6,Physics performance report for PANDA: Strong interaction studies with antiprotons
757068374410944043,2013,107,8,The neutron star mass-radius relation and the equation of state of dense matter
17046300347093456410,2007,93,13,Neutron star cooling after deep crustal heating in the X-ray transient KS 1731–260
10326803897825243798,2008,84,11,Further explorations of Skyrme–Hartree–Fock–Bogoliubov mass formulas. IX: Constraint of pairing force to 1 S 0 neutron-matter gap
2778325993189016128,2008,84,8,Recent Observation of Short-Range Nucleon Correlations in Nuclei and Their Implications for the Structure of Nuclei and Neutron Stars
18152943754463115496,2013,77,13,Equation of state and neutron star properties constrained by nuclear physics and observation
1679711664150740979,2009,74,5,MHD flows in compact astrophysical objects: accretion  winds and jets
13378140416035926142,2011,73,13,A Neutron Star Stiff Equation of State Derived from Cooling Phases of the X-Ray Burster 4U 1724–307
1032591742400235125,2001,659,10,The physical basis of the direction of time
4106563253650020246,2005,373,38,Loop quantum cosmology
3585642134754402666,2006,291,50,The asymptotic safety scenario in quantum gravity
4578340340330788098,2005,272,16,Reconstructing the universe
5862120588427530077,2004,136,11,An invitation to loop quantum gravity
11088840093177004775,2008,92,10,Anomaly freedom in perturbative loop quantum gravity
14400880436514414524,2005,88,10,An improved estimate of black hole entropy in the quantum geometry approach
17734232281269600955,2007,87,12,Loop quantum gravity: an inside view
14073354467994643234,2006,86,12,Spherically symmetric quantum geometry: Hamiltonian constraint
6697729816283138732,2005,71,7,From big bang to asymptotic de Sitter: Complete cosmologies in a quantum gravity framework
2576254620197471737,2010,14284,40,Review of particle physics
8932264407390643826,2008,508,10,Extended theories of gravity and their cosmological and astrophysical applications
5939725836829968164,2002,143,10,Gravitomagnetic effects
6843940700304940236,2001,92,14,Gravitomagnetism and the clock effect
11332582555860383082,2001,84,5,Reassessment of the error modelling of non-gravitational perturbations on LAGEOS II and their impact in the Lense–Thirring determination. Part I
3631250814487371332,1999,83,6,Relativistic precession around rotating neutron stars: Effects due to frame dragging and stellar oblateness
562237100522414355,2002,77,3,Reassessment of the error modelling of non-gravitational perturbations on LAGEOS II and their impact in the Lense–Thirring derivation—Part II
1084319492318901004,2011,77,12,Phenomenology of the Lense-Thirring effect in the solar system
7512404752239316783,2002,531,10,Gauss-Bonnet black holes in AdS spaces
14997208868949321305,2005,364,10,First law of thermodynamics and Friedmann equations of Friedmann-Robertson-Walker universe
